,Year,State,Table_Data,Footnote,High.Value,Low.Value,CPI.Average,High.2018,Low.2018
731,1981,Indiana,2.00,,2.0,2.0,90.925,5.51,5.51
732,1981,Iowa,...,,0.0,0.0,90.925,0.0,0.0
733,1981,Kansas,1.60,,1.6,1.6,90.925,4.41,4.41
734,1981,Kentucky,2.15,,2.15,2.15,90.925,5.92,5.92
735,1981,Louisiana,...,,0.0,0.0,90.925,0.0,0.0
736,1981,Maine,3.35,,3.35,3.35,90.925,9.23,9.23
737,1981,Maryland,3.35,,3.35,3.35,90.925,9.23,9.23
738,1981,Massachusetts,3.35,,3.35,3.35,90.925,9.23,9.23
739,1981,Michigan,3.35,,3.35,3.35,90.925,9.23,9.23
740,1981,Minnesota,3.10,,3.1,3.1,90.925,8.54,8.54
741,1981,Mississippi,...,,0.0,0.0,90.925,0.0,0.0
742,1981,Missouri,...,,0.0,0.0,90.925,0.0,0.0
743,1981,Montana,2.00,,2.0,2.0,90.925,5.51,5.51
744,1981,Nebraska,1.60,,1.6,1.6,90.925,4.41,4.41
745,1981,Nevada,2.75,,2.75,2.75,90.925,7.57,7.57
746,1981,New Hampshire,3.35,,3.35,3.35,90.925,9.23,9.23
747,1981,New Jersey,3.35,,3.35,3.35,90.925,9.23,9.23
748,1981,New Mexico,2.90,,2.9,2.9,90.925,7.99,7.99
749,1981,New York,3.35,,3.35,3.35,90.925,9.23,9.23
750,1981,North Carolina,2.90,,2.9,2.9,90.925,7.99,7.99
751,1981,North Dakota,2.80 - 3.10,,3.1,2.8,90.925,8.54,7.71
752,1981,Ohio,2.30,,2.3,2.3,90.925,6.33,6.33
753,1981,Oklahoma,3.10,,3.1,3.1,90.925,8.54,8.54
754,1981,Oregon,3.10,,3.1,3.1,90.925,8.54,8.54
755,1981,Pennsylvania,3.35,,3.35,3.35,90.925,9.23,9.23
756,1981,Puerto Rico,1.20 - 3.10,,3.1,1.2,90.925,8.54,3.3
757,1981,Rhode Island,2.90,,2.9,2.9,90.925,7.99,7.99
758,1981,South Carolina,...,,0.0,0.0,90.925,0.0,0.0
759,1981,South Dakota,2.30,,2.3,2.3,90.925,6.33,6.33
760,1981,Tennessee,...,,0.0,0.0,90.925,0.0,0.0
761,1981,Texas,1.40,,1.4,1.4,90.925,3.86,3.86
762,1981,U.S. Virgin Islands,3.35,,3.35,3.35,90.925,9.23,9.23
763,1981,Utah,2.50 - 2.75(b),(b),2.75,2.5,90.925,7.57,6.88
764,1981,Vermont,3.35,,3.35,3.35,90.925,9.23,9.23
765,1981,Virginia,2.65,,2.65,2.65,90.925,7.3,7.3
766,1981,Washington,2.30,,2.3,2.3,90.925,6.33,6.33
767,1981,West Virginia,2.75,,2.75,2.75,90.925,7.57,7.57
768,1981,Wisconsin,3.25,,3.25,3.25,90.925,8.95,8.95
769,1981,Wyoming,1.60,,1.6,1.6,90.925,4.41,4.41
770,1982,Alabama,...,,0.0,0.0,96.5,0.0,0.0
771,1982,Alaska,3.85,,3.85,3.85,96.5,9.99,9.99
772,1982,Arizona,...,,0.0,0.0,96.5,0.0,0.0
773,1982,Arkansas,2.70,,2.7,2.7,96.5,7.01,7.01
774,1982,California,3.35,,3.35,3.35,96.5,8.69,8.69
775,1982,Colorado,1.90,,1.9,1.9,96.5,4.93,4.93
776,1982,Connecticut,3.37,,3.37,3.37,96.5,8.74,8.74
777,1982,Delaware,2.00,,2.0,2.0,96.5,5.19,5.19
778,1982,District of Columbia,2.50 - 3.75,,3.75,2.5,96.5,9.73,6.49
779,1982,Federal (FLSA),$3.35,,3.35,3.35,96.5,8.69,8.69
780,1982,Florida,...,,0.0,0.0,96.5,0.0,0.0
781,1982,Georgia,1.25,,1.25,1.25,96.5,3.24,3.24
782,1982,Guam,3.35,,3.35,3.35,96.5,8.69,8.69
783,1982,Hawaii,3.10,,3.1,3.1,96.5,8.04,8.04
784,1982,Idaho,2.30,,2.3,2.3,96.5,5.97,5.97
785,1982,Illinois,2.30,,2.3,2.3,96.5,5.97,5.97
786,1982,Indiana,2.00,,2.0,2.0,96.5,5.19,5.19
787,1982,Iowa,...,,0.0,0.0,96.5,0.0,0.0
788,1982,Kansas,1.60,,1.6,1.6,96.5,4.15,4.15
789,1982,Kentucky,2.15,,2.15,2.15,96.5,5.58,5.58
790,1982,Louisiana,...,,0.0,0.0,96.5,0.0,0.0
791,1982,Maine,3.35,,3.35,3.35,96.5,8.69,8.69
792,1982,Maryland,3.35,,3.35,3.35,96.5,8.69,8.69
793,1982,Massachusetts,3.35,,3.35,3.35,96.5,8.69,8.69
794,1982,Michigan,3.35,,3.35,3.35,96.5,8.69,8.69
795,1982,Minnesota,3.10,,3.1,3.1,96.5,8.04,8.04
796,1982,Mississippi,...,,0.0,0.0,96.5,0.0,0.0
797,1982,Missouri,...,,0.0,0.0,96.5,0.0,0.0
798,1982,Montana,2.00,,2.0,2.0,96.5,5.19,5.19
799,1982,Nebraska,1.60,,1.6,1.6,96.5,4.15,4.15
800,1982,Nevada,2.75,,2.75,2.75,96.5,7.14,7.14
801,1982,New Hampshire,3.35,,3.35,3.35,96.5,8.69,8.69
802,1982,New Jersey,3.35,,3.35,3.35,96.5,8.69,8.69
803,1982,New Mexico,2.90,,2.9,2.9,96.5,7.52,7.52
804,1982,New York,3.35,,3.35,3.35,96.5,8.69,8.69
805,1982,North Carolina,2.90,,2.9,2.9,96.5,7.52,7.52
806,1982,North Dakota,2.80 - 3.10,,3.1,2.8,96.5,8.04,7.27
807,1982,Ohio,2.30,,2.3,2.3,96.5,5.97,5.97
808,1982,Oklahoma,3.10,,3.1,3.1,96.5,8.04,8.04
809,1982,Oregon,3.10,,3.1,3.1,96.5,8.04,8.04
810,1982,Pennsylvania,3.35,,3.35,3.35,96.5,8.69,8.69
811,1982,Puerto Rico,1.20 - 3.10,,3.1,1.2,96.5,8.04,3.11
812,1982,Rhode Island,2.90,,2.9,2.9,96.5,7.52,7.52
813,1982,South Carolina,...,,0.0,0.0,96.5,0.0,0.0
814,1982,South Dakota,2.30,,2.3,2.3,96.5,5.97,5.97
815,1982,Tennessee,...,,0.0,0.0,96.5,0.0,0.0
816,1982,Texas,1.40,,1.4,1.4,96.5,3.63,3.63
817,1982,U.S. Virgin Islands,3.35,,3.35,3.35,96.5,8.69,8.69
818,1982,Utah,2.50 - 2.75(b),(b),2.75,2.5,96.5,7.14,6.49
819,1982,Vermont,3.35,,3.35,3.35,96.5,8.69,8.69
820,1982,Virginia,2.65,,2.65,2.65,96.5,6.88,6.88
821,1982,Washington,2.30,,2.3,2.3,96.5,5.97,5.97
822,1982,West Virginia,2.75,,2.75,2.75,96.5,7.14,7.14
823,1982,Wisconsin,3.25,,3.25,3.25,96.5,8.43,8.43
824,1982,Wyoming,1.60,,1.6,1.6,96.5,4.15,4.15
825,1983,Alabama,...,,0.0,0.0,99.6,0.0,0.0
826,1983,Alaska,3.85,,3.85,3.85,99.6,9.68,9.68
827,1983,Arizona,...,,0.0,0.0,99.6,0.0,0.0
828,1983,Arkansas,2.70,,2.7,2.7,99.6,6.79,6.79
829,1983,California,3.35,,3.35,3.35,99.6,8.42,8.42
830,1983,Colorado,1.90,,1.9,1.9,99.6,4.78,4.78
831,1983,Connecticut,3.37,,3.37,3.37,99.6,8.47,8.47
832,1983,Delaware,2.00,,2.0,2.0,99.6,5.03,5.03
833,1983,District of Columbia,2.50 - 3.75,,3.75,2.5,99.6,9.43,6.29
834,1983,Federal (FLSA),$3.35,,3.35,3.35,99.6,8.42,8.42
835,1983,Florida,...,,0.0,0.0,99.6,0.0,0.0
836,1983,Georgia,1.25,,1.25,1.25,99.6,3.14,3.14
837,1983,Guam,3.35,,3.35,3.35,99.6,8.42,8.42
838,1983,Hawaii,3.10,,3.1,3.1,99.6,7.79,7.79
839,1983,Idaho,2.30,,2.3,2.3,99.6,5.78,5.78
840,1983,Illinois,2.30,,2.3,2.3,99.6,5.78,5.78
841,1983,Indiana,2.00,,2.0,2.0,99.6,5.03,5.03
842,1983,Iowa,...,,0.0,0.0,99.6,0.0,0.0
843,1983,Kansas,1.60,,1.6,1.6,99.6,4.02,4.02
844,1983,Kentucky,2.15,,2.15,2.15,99.6,5.41,5.41
845,1983,Louisiana,...,,0.0,0.0,99.6,0.0,0.0
846,1983,Maine,3.35,,3.35,3.35,99.6,8.42,8.42
847,1983,Maryland,3.35,,3.35,3.35,99.6,8.42,8.42
848,1983,Massachusetts,3.35,,3.35,3.35,99.6,8.42,8.42
849,1983,Michigan,3.35,,3.35,3.35,99.6,8.42,8.42
850,1983,Minnesota,3.10,,3.1,3.1,99.6,7.79,7.79
851,1983,Mississippi,...,,0.0,0.0,99.6,0.0,0.0
852,1983,Missouri,...,,0.0,0.0,99.6,0.0,0.0
853,1983,Montana,2.00,,2.0,2.0,99.6,5.03,5.03
854,1983,Nebraska,1.60,,1.6,1.6,99.6,4.02,4.02
855,1983,Nevada,2.75,,2.75,2.75,99.6,6.91,6.91
856,1983,New Hampshire,3.35,,3.35,3.35,99.6,8.42,8.42
857,1983,New Jersey,3.35,,3.35,3.35,99.6,8.42,8.42
858,1983,New Mexico,2.90,,2.9,2.9,99.6,7.29,7.29
859,1983,New York,3.35,,3.35,3.35,99.6,8.42,8.42
860,1983,North Carolina,2.90,,2.9,2.9,99.6,7.29,7.29
861,1983,North Dakota,2.80 - 3.10,,3.1,2.8,99.6,7.79,7.04
862,1983,Ohio,2.30,,2.3,2.3,99.6,5.78,5.78
863,1983,Oklahoma,3.10,,3.1,3.1,99.6,7.79,7.79
864,1983,Oregon,3.10,,3.1,3.1,99.6,7.79,7.79
865,1983,Pennsylvania,3.35,,3.35,3.35,99.6,8.42,8.42
866,1983,Puerto Rico,1.20 - 3.10,,3.1,1.2,99.6,7.79,3.02
867,1983,Rhode Island,2.90,,2.9,2.9,99.6,7.29,7.29
868,1983,South Carolina,...,,0.0,0.0,99.6,0.0,0.0
869,1983,South Dakota,2.30,,2.3,2.3,99.6,5.78,5.78
870,1983,Tennessee,...,,0.0,0.0,99.6,0.0,0.0
871,1983,Texas,1.40,,1.4,1.4,99.6,3.52,3.52
872,1983,U.S. Virgin Islands,3.35,,3.35,3.35,99.6,8.42,8.42
873,1983,Utah,2.50 - 2.75(b),(b),2.75,2.5,99.6,6.91,6.29
874,1983,Vermont,3.35,,3.35,3.35,99.6,8.42,8.42
875,1983,Virginia,2.65,,2.65,2.65,99.6,6.66,6.66
876,1983,Washington,2.30,,2.3,2.3,99.6,5.78,5.78
877,1983,West Virginia,2.75,,2.75,2.75,99.6,6.91,6.91
878,1983,Wisconsin,3.25,,3.25,3.25,99.6,8.17,8.17
879,1983,Wyoming,1.60,,1.6,1.6,99.6,4.02,4.02
880,1984,Alabama,...,,0.0,0.0,103.8833333,0.0,0.0
881,1984,Alaska,3.85,,3.85,3.85,103.8833333,9.28,9.28
882,1984,Arizona,...,,0.0,0.0,103.8833333,0.0,0.0
883,1984,Arkansas,2.70,,2.7,2.7,103.8833333,6.51,6.51
884,1984,California,3.35,,3.35,3.35,103.8833333,8.07,8.07
885,1984,Colorado,1.90,,1.9,1.9,103.8833333,4.58,4.58
886,1984,Connecticut,3.37,,3.37,3.37,103.8833333,8.12,8.12
887,1984,Delaware,2.00,,2.0,2.0,103.8833333,4.82,4.82
888,1984,District of Columbia,2.50 - 3.75,,3.75,2.5,103.8833333,9.04,6.03
889,1984,Federal (FLSA),$3.35,,3.35,3.35,103.8833333,8.07,8.07
890,1984,Florida,...,,0.0,0.0,103.8833333,0.0,0.0
891,1984,Georgia,1.25,,1.25,1.25,103.8833333,3.01,3.01
892,1984,Guam,3.35,,3.35,3.35,103.8833333,8.07,8.07
893,1984,Hawaii,3.10,,3.1,3.1,103.8833333,7.47,7.47
894,1984,Idaho,2.30,,2.3,2.3,103.8833333,5.54,5.54
895,1984,Illinois,2.30,,2.3,2.3,103.8833333,5.54,5.54
896,1984,Indiana,2.00,,2.0,2.0,103.8833333,4.82,4.82
897,1984,Iowa,...,,0.0,0.0,103.8833333,0.0,0.0
898,1984,Kansas,1.60,,1.6,1.6,103.8833333,3.86,3.86
899,1984,Kentucky,2.15,,2.15,2.15,103.8833333,5.18,5.18
900,1984,Louisiana,...,,0.0,0.0,103.8833333,0.0,0.0
901,1984,Maine,3.35,,3.35,3.35,103.8833333,8.07,8.07
902,1984,Maryland,3.35,,3.35,3.35,103.8833333,8.07,8.07
903,1984,Massachusetts,3.35,,3.35,3.35,103.8833333,8.07,8.07
904,1984,Michigan,3.35,,3.35,3.35,103.8833333,8.07,8.07
905,1984,Minnesota,3.10,,3.1,3.1,103.8833333,7.47,7.47
906,1984,Mississippi,...,,0.0,0.0,103.8833333,0.0,0.0
907,1984,Missouri,...,,0.0,0.0,103.8833333,0.0,0.0
908,1984,Montana,2.00,,2.0,2.0,103.8833333,4.82,4.82
909,1984,Nebraska,1.60,,1.6,1.6,103.8833333,3.86,3.86
910,1984,Nevada,2.75,,2.75,2.75,103.8833333,6.63,6.63
911,1984,New Hampshire,3.35,,3.35,3.35,103.8833333,8.07,8.07
912,1984,New Jersey,3.35,,3.35,3.35,103.8833333,8.07,8.07
913,1984,New Mexico,2.90,,2.9,2.9,103.8833333,6.99,6.99
914,1984,New York,3.35,,3.35,3.35,103.8833333,8.07,8.07
915,1984,North Carolina,2.90,,2.9,2.9,103.8833333,6.99,6.99
916,1984,North Dakota,2.80 - 3.10,,3.1,2.8,103.8833333,7.47,6.75
917,1984,Ohio,2.30,,2.3,2.3,103.8833333,5.54,5.54
918,1984,Oklahoma,3.10,,3.1,3.1,103.8833333,7.47,7.47
919,1984,Oregon,3.10,,3.1,3.1,103.8833333,7.47,7.47
920,1984,Pennsylvania,3.35,,3.35,3.35,103.8833333,8.07,8.07
921,1984,Puerto Rico,1.20 - 3.10,,3.1,1.2,103.8833333,7.47,2.89
922,1984,Rhode Island,2.90,,2.9,2.9,103.8833333,6.99,6.99
923,1984,South Carolina,...,,0.0,0.0,103.8833333,0.0,0.0
924,1984,South Dakota,2.30,,2.3,2.3,103.8833333,5.54,5.54
925,1984,Tennessee,...,,0.0,0.0,103.8833333,0.0,0.0
926,1984,Texas,1.40,,1.4,1.4,103.8833333,3.37,3.37
927,1984,U.S. Virgin Islands,3.35,,3.35,3.35,103.8833333,8.07,8.07
928,1984,Utah,2.50 - 2.75(b),(b),2.75,2.5,103.8833333,6.63,6.03
929,1984,Vermont,3.35,,3.35,3.35,103.8833333,8.07,8.07
930,1984,Virginia,2.65,,2.65,2.65,103.8833333,6.39,6.39
931,1984,Washington,2.30,,2.3,2.3,103.8833333,5.54,5.54
932,1984,West Virginia,2.75,,2.75,2.75,103.8833333,6.63,6.63
933,1984,Wisconsin,3.25,,3.25,3.25,103.8833333,7.83,7.83
934,1984,Wyoming,1.60,,1.6,1.6,103.8833333,3.86,3.86
935,1985,Alabama,...,,0.0,0.0,107.56666670000001,0.0,0.0
936,1985,Alaska,3.85,,3.85,3.85,107.56666670000001,8.96,8.96
937,1985,Arizona,...,,0.0,0.0,107.56666670000001,0.0,0.0
938,1985,Arkansas,2.70,,2.7,2.7,107.56666670000001,6.29,6.29
939,1985,California,3.35,,3.35,3.35,107.56666670000001,7.8,7.8
940,1985,Colorado,1.90,,1.9,1.9,107.56666670000001,4.42,4.42
941,1985,Connecticut,3.37,,3.37,3.37,107.56666670000001,7.84,7.84
942,1985,Delaware,2.00,,2.0,2.0,107.56666670000001,4.66,4.66
943,1985,District of Columbia,2.50 - 3.75,,3.75,2.5,107.56666670000001,8.73,5.82
944,1985,Federal (FLSA),$3.35,,3.35,3.35,107.56666670000001,7.8,7.8
945,1985,Florida,...,,0.0,0.0,107.56666670000001,0.0,0.0
946,1985,Georgia,1.25,,1.25,1.25,107.56666670000001,2.91,2.91
947,1985,Guam,3.35,,3.35,3.35,107.56666670000001,7.8,7.8
948,1985,Hawaii,3.10,,3.1,3.1,107.56666670000001,7.22,7.22
949,1985,Idaho,2.30,,2.3,2.3,107.56666670000001,5.35,5.35
950,1985,Illinois,2.30,,2.3,2.3,107.56666670000001,5.35,5.35
951,1985,Indiana,2.00,,2.0,2.0,107.56666670000001,4.66,4.66
952,1985,Iowa,...,,0.0,0.0,107.56666670000001,0.0,0.0
953,1985,Kansas,1.60,,1.6,1.6,107.56666670000001,3.72,3.72
954,1985,Kentucky,2.15,,2.15,2.15,107.56666670000001,5.0,5.0
955,1985,Louisiana,...,,0.0,0.0,107.56666670000001,0.0,0.0
956,1985,Maine,3.35,,3.35,3.35,107.56666670000001,7.8,7.8
957,1985,Maryland,3.35,,3.35,3.35,107.56666670000001,7.8,7.8
958,1985,Massachusetts,3.35,,3.35,3.35,107.56666670000001,7.8,7.8
959,1985,Michigan,3.35,,3.35,3.35,107.56666670000001,7.8,7.8
960,1985,Minnesota,3.10,,3.1,3.1,107.56666670000001,7.22,7.22
961,1985,Mississippi,...,,0.0,0.0,107.56666670000001,0.0,0.0
962,1985,Missouri,...,,0.0,0.0,107.56666670000001,0.0,0.0
963,1985,Montana,2.00,,2.0,2.0,107.56666670000001,4.66,4.66
964,1985,Nebraska,1.60,,1.6,1.6,107.56666670000001,3.72,3.72
965,1985,Nevada,2.75,,2.75,2.75,107.56666670000001,6.4,6.4
966,1985,New Hampshire,3.35,,3.35,3.35,107.56666670000001,7.8,7.8
967,1985,New Jersey,3.35,,3.35,3.35,107.56666670000001,7.8,7.8
968,1985,New Mexico,2.90,,2.9,2.9,107.56666670000001,6.75,6.75
969,1985,New York,3.35,,3.35,3.35,107.56666670000001,7.8,7.8
970,1985,North Carolina,2.90,,2.9,2.9,107.56666670000001,6.75,6.75
971,1985,North Dakota,2.80 - 3.10,,3.1,2.8,107.56666670000001,7.22,6.52
972,1985,Ohio,2.30,,2.3,2.3,107.56666670000001,5.35,5.35
973,1985,Oklahoma,3.10,,3.1,3.1,107.56666670000001,7.22,7.22
974,1985,Oregon,3.10,,3.1,3.1,107.56666670000001,7.22,7.22
975,1985,Pennsylvania,3.35,,3.35,3.35,107.56666670000001,7.8,7.8
976,1985,Puerto Rico,1.20 - 3.10,,3.1,1.2,107.56666670000001,7.22,2.79
977,1985,Rhode Island,2.90,,2.9,2.9,107.56666670000001,6.75,6.75
978,1985,South Carolina,...,,0.0,0.0,107.56666670000001,0.0,0.0
979,1985,South Dakota,2.30,,2.3,2.3,107.56666670000001,5.35,5.35
980,1985,Tennessee,...,,0.0,0.0,107.56666670000001,0.0,0.0
981,1985,Texas,1.40,,1.4,1.4,107.56666670000001,3.26,3.26
982,1985,U.S. Virgin Islands,3.35,,3.35,3.35,107.56666670000001,7.8,7.8
983,1985,Utah,2.50 - 2.75(b),(b),2.75,2.5,107.56666670000001,6.4,5.82
984,1985,Vermont,3.35,,3.35,3.35,107.56666670000001,7.8,7.8
985,1985,Virginia,2.65,,2.65,2.65,107.56666670000001,6.17,6.17
986,1985,Washington,2.30,,2.3,2.3,107.56666670000001,5.35,5.35
987,1985,West Virginia,2.75,,2.75,2.75,107.56666670000001,6.4,6.4
988,1985,Wisconsin,3.25,,3.25,3.25,107.56666670000001,7.57,7.57
989,1985,Wyoming,1.60,,1.6,1.6,107.56666670000001,3.72,3.72
990,1986,Alabama,...,,0.0,0.0,109.60833329999998,0.0,0.0
991,1986,Alaska,3.85,,3.85,3.85,109.60833329999998,8.8,8.8
992,1986,Arizona,...,,0.0,0.0,109.60833329999998,0.0,0.0
993,1986,Arkansas,2.70,,2.7,2.7,109.60833329999998,6.17,6.17
994,1986,California,3.35,,3.35,3.35,109.60833329999998,7.65,7.65
995,1986,Colorado,1.90,,1.9,1.9,109.60833329999998,4.34,4.34
996,1986,Connecticut,3.37,,3.37,3.37,109.60833329999998,7.7,7.7
997,1986,Delaware,2.00,,2.0,2.0,109.60833329999998,4.57,4.57
998,1986,District of Columbia,2.50 - 3.75,,3.75,2.5,109.60833329999998,8.57,5.71
999,1986,Federal (FLSA),$3.35,,3.35,3.35,109.60833329999998,7.65,7.65
1000,1986,Florida,...,,0.0,0.0,109.60833329999998,0.0,0.0
1001,1986,Georgia,1.25,,1.25,1.25,109.60833329999998,2.86,2.86
1002,1986,Guam,3.35,,3.35,3.35,109.60833329999998,7.65,7.65
1003,1986,Hawaii,3.10,,3.1,3.1,109.60833329999998,7.08,7.08
1004,1986,Idaho,2.30,,2.3,2.3,109.60833329999998,5.25,5.25
1005,1986,Illinois,2.30,,2.3,2.3,109.60833329999998,5.25,5.25
1006,1986,Indiana,2.00,,2.0,2.0,109.60833329999998,4.57,4.57
1007,1986,Iowa,...,,0.0,0.0,109.60833329999998,0.0,0.0
1008,1986,Kansas,1.60,,1.6,1.6,109.60833329999998,3.66,3.66
1009,1986,Kentucky,2.15,,2.15,2.15,109.60833329999998,4.91,4.91
1010,1986,Louisiana,...,,0.0,0.0,109.60833329999998,0.0,0.0
1011,1986,Maine,3.35,,3.35,3.35,109.60833329999998,7.65,7.65
1012,1986,Maryland,3.35,,3.35,3.35,109.60833329999998,7.65,7.65
1013,1986,Massachusetts,3.35,,3.35,3.35,109.60833329999998,7.65,7.65
1014,1986,Michigan,3.35,,3.35,3.35,109.60833329999998,7.65,7.65
1015,1986,Minnesota,3.10,,3.1,3.1,109.60833329999998,7.08,7.08
1016,1986,Mississippi,...,,0.0,0.0,109.60833329999998,0.0,0.0
1017,1986,Missouri,...,,0.0,0.0,109.60833329999998,0.0,0.0
1018,1986,Montana,2.00,,2.0,2.0,109.60833329999998,4.57,4.57
1019,1986,Nebraska,1.60,,1.6,1.6,109.60833329999998,3.66,3.66
1020,1986,Nevada,2.75,,2.75,2.75,109.60833329999998,6.28,6.28
1021,1986,New Hampshire,3.35,,3.35,3.35,109.60833329999998,7.65,7.65
1022,1986,New Jersey,3.35,,3.35,3.35,109.60833329999998,7.65,7.65
1023,1986,New Mexico,2.90,,2.9,2.9,109.60833329999998,6.63,6.63
1024,1986,New York,3.35,,3.35,3.35,109.60833329999998,7.65,7.65
1025,1986,North Carolina,2.90,,2.9,2.9,109.60833329999998,6.63,6.63
1026,1986,North Dakota,2.80 - 3.10,,3.1,2.8,109.60833329999998,7.08,6.4
1027,1986,Ohio,2.30,,2.3,2.3,109.60833329999998,5.25,5.25
1028,1986,Oklahoma,3.10,,3.1,3.1,109.60833329999998,7.08,7.08
1029,1986,Oregon,3.10,,3.1,3.1,109.60833329999998,7.08,7.08
1030,1986,Pennsylvania,3.35,,3.35,3.35,109.60833329999998,7.65,7.65
1031,1986,Puerto Rico,1.20 - 3.10,,3.1,1.2,109.60833329999998,7.08,2.74
1032,1986,Rhode Island,2.90,,2.9,2.9,109.60833329999998,6.63,6.63
1033,1986,South Carolina,...,,0.0,0.0,109.60833329999998,0.0,0.0
1034,1986,South Dakota,2.30,,2.3,2.3,109.60833329999998,5.25,5.25
1035,1986,Tennessee,...,,0.0,0.0,109.60833329999998,0.0,0.0
1036,1986,Texas,1.40,,1.4,1.4,109.60833329999998,3.2,3.2
1037,1986,U.S. Virgin Islands,3.35,,3.35,3.35,109.60833329999998,7.65,7.65
1038,1986,Utah,2.50 - 2.75(b),(b),2.75,2.5,109.60833329999998,6.28,5.71
1039,1986,Vermont,3.35,,3.35,3.35,109.60833329999998,7.65,7.65
1040,1986,Virginia,2.65,,2.65,2.65,109.60833329999998,6.05,6.05
1041,1986,Washington,2.30,,2.3,2.3,109.60833329999998,5.25,5.25
1042,1986,West Virginia,2.75,,2.75,2.75,109.60833329999998,6.28,6.28
1043,1986,Wisconsin,3.25,,3.25,3.25,109.60833329999998,7.42,7.42
1044,1986,Wyoming,1.60,,1.6,1.6,109.60833329999998,3.66,3.66
1045,1987,Alabama,...,,0.0,0.0,113.625,0.0,0.0
1046,1987,Alaska,3.85,,3.85,3.85,113.625,8.48,8.48
1047,1987,Arizona,...,,0.0,0.0,113.625,0.0,0.0
1048,1987,Arkansas,2.70,,2.7,2.7,113.625,5.95,5.95
1049,1987,California,3.35,,3.35,3.35,113.625,7.38,7.38
1050,1987,Colorado,1.90,,1.9,1.9,113.625,4.19,4.19
1051,1987,Connecticut,3.37,,3.37,3.37,113.625,7.43,7.43
1052,1987,Delaware,2.00,,2.0,2.0,113.625,4.41,4.41
1053,1987,District of Columbia,2.50 - 3.75,,3.75,2.5,113.625,8.26,5.51
1054,1987,Federal (FLSA),$3.35,,3.35,3.35,113.625,7.38,7.38
1055,1987,Florida,...,,0.0,0.0,113.625,0.0,0.0
1056,1987,Georgia,1.25,,1.25,1.25,113.625,2.75,2.75
1057,1987,Guam,3.35,,3.35,3.35,113.625,7.38,7.38
1058,1987,Hawaii,3.10,,3.1,3.1,113.625,6.83,6.83
1059,1987,Idaho,2.30,,2.3,2.3,113.625,5.07,5.07
1060,1987,Illinois,2.30,,2.3,2.3,113.625,5.07,5.07
1061,1987,Indiana,2.00,,2.0,2.0,113.625,4.41,4.41
1062,1987,Iowa,...,,0.0,0.0,113.625,0.0,0.0
1063,1987,Kansas,1.60,,1.6,1.6,113.625,3.53,3.53
1064,1987,Kentucky,2.15,,2.15,2.15,113.625,4.74,4.74
1065,1987,Louisiana,...,,0.0,0.0,113.625,0.0,0.0
1066,1987,Maine,3.35,,3.35,3.35,113.625,7.38,7.38
1067,1987,Maryland,3.35,,3.35,3.35,113.625,7.38,7.38
1068,1987,Massachusetts,3.35,,3.35,3.35,113.625,7.38,7.38
1069,1987,Michigan,3.35,,3.35,3.35,113.625,7.38,7.38
1070,1987,Minnesota,3.10,,3.1,3.1,113.625,6.83,6.83
1071,1987,Mississippi,...,,0.0,0.0,113.625,0.0,0.0
1072,1987,Missouri,...,,0.0,0.0,113.625,0.0,0.0
1073,1987,Montana,2.00,,2.0,2.0,113.625,4.41,4.41
1074,1987,Nebraska,1.60,,1.6,1.6,113.625,3.53,3.53
1075,1987,Nevada,2.75,,2.75,2.75,113.625,6.06,6.06
1076,1987,New Hampshire,3.35,,3.35,3.35,113.625,7.38,7.38
1077,1987,New Jersey,3.35,,3.35,3.35,113.625,7.38,7.38
1078,1987,New Mexico,2.90,,2.9,2.9,113.625,6.39,6.39
1079,1987,New York,3.35,,3.35,3.35,113.625,7.38,7.38
1080,1987,North Carolina,2.90,,2.9,2.9,113.625,6.39,6.39
1081,1987,North Dakota,2.80 - 3.10,,3.1,2.8,113.625,6.83,6.17
1082,1987,Ohio,2.30,,2.3,2.3,113.625,5.07,5.07
1083,1987,Oklahoma,3.10,,3.1,3.1,113.625,6.83,6.83
1084,1987,Oregon,3.10,,3.1,3.1,113.625,6.83,6.83
1085,1987,Pennsylvania,3.35,,3.35,3.35,113.625,7.38,7.38
1086,1987,Puerto Rico,1.20 - 3.10,,3.1,1.2,113.625,6.83,2.64
1087,1987,Rhode Island,2.90,,2.9,2.9,113.625,6.39,6.39
1088,1987,South Carolina,...,,0.0,0.0,113.625,0.0,0.0
1089,1987,South Dakota,2.30,,2.3,2.3,113.625,5.07,5.07
1090,1987,Tennessee,...,,0.0,0.0,113.625,0.0,0.0
1091,1987,Texas,1.40,,1.4,1.4,113.625,3.09,3.09
1092,1987,U.S. Virgin Islands,3.35,,3.35,3.35,113.625,7.38,7.38
1093,1987,Utah,2.50 - 2.75(b),(b),2.75,2.5,113.625,6.06,5.51
1094,1987,Vermont,3.35,,3.35,3.35,113.625,7.38,7.38
1095,1987,Virginia,2.65,,2.65,2.65,113.625,5.84,5.84
1096,1987,Washington,2.30,,2.3,2.3,113.625,5.07,5.07
1097,1987,West Virginia,2.75,,2.75,2.75,113.625,6.06,6.06
1098,1987,Wisconsin,3.25,,3.25,3.25,113.625,7.16,7.16
1099,1987,Wyoming,1.60,,1.6,1.6,113.625,3.53,3.53
1100,1988,Alabama,...,,0.0,0.0,118.25833329999999,0.0,0.0
1101,1988,Alaska,3.85,,3.85,3.85,118.25833329999999,8.15,8.15
